country_region,data_quality,hdi,per_capita_gdp,region,income_group,population_millions,cropland_footprint,grazing_footprint,forest_product_footprint,carbon_footprint,fish_footprint,built_up_land,total_ecological_footprint_production,cropland_footprint_2,grazing_footprint_2,forest_product_footprint_2,carbon_footprint_2,fish_footprint_2,built_up_land_2,total_ecological_footprint_consumption,cropland,grazing_land,forest_land,fishing_ground,built_up_land_3,total_biocapacity,ecological_deficit_or_reserve,number_of_earths_required,number_of_countries_required
"* Data values for countries with a ""D"" quality score are from 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0 = less than 0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,3A,0.908,40908.746,EU-28,HI,64.331,0.51219218563502,0.115578938665798,0.113819365502859,2.22907436814968,0.0924220547037976,0.155635160115936,3.21872207277309,0.832423409999477,0.249947414594488,0.483055357338255,2.99622855808252,0.0819262343236249,0.155635160115936,4.7992161344543,0.51219218563502,0.115578938665798,0.12217404264922,0.299472499597832,0.155635160115936,1.20505282666381,-3.59416330779049,2.85320588933249,3.98257738437985
United States of America,3A,0.918,50782.52,North America,HI,319.449,1.34175792657461,0.278579429880379,0.840459347367774,5.67610931917296,0.117326843175504,0.0834594484543393,8.33769231462557,1.03932711488,0.298852502738371,0.831752574647026,5.97744056762048,0.135219349953763,0.0834594484543393,8.36605155829397,1.34175792657461,0.278579429880379,1.54934341902514,0.330624398106868,0.0834594484543393,3.58376462204134,-4.78228693625263,4.9737429838212,2.33443109149523
"Unless otherwise noted, all data from Global Footprint Network, National Footprint Accounts 2018 Edition. For more information visit: www.footprintnetwork.org/atlas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2A,0.794,13856.695,Latin America,UM,3.42,1.90880233305965,4.2702714156481,2.32982096349521,0.663636871770471,0.164824519913248,0.145689415063708,9.48304551895039,0.236225377305258,1.35710089104805,0.390149770022207,0.797733295050035,0.0542836635097409,0.145689415063708,2.981182411999,1.90880233305965,4.85339355999902,1.23109895119585,2.18513245369586,0.145689415063708,10.3241167130141,7.3429343010151,1.77235760523987,0.288759076913675
Uzbekistan,3A,0.697,1744.491,Middle East/Central Asia,LM,29.47,0.534805982504485,0.173050122765666,0.000579174007622139,1.209681986282,0.00293245159951795,0.080183451496886,2.00123316865618,0.584944704731103,0.175285557492721,0.0927470000596189,1.23224895766668,0.00529621601761528,0.080183451496886,2.17070588746462,0.534805982504485,0.190739736241837,0.0562762169103198,0.0274490798071058,0.080183451496886,0.889454466960634,-1.28125142050399,1.29051716959753,2.44049129898933
Vanuatu,1B,0.598,2909.775,Asia-Pacific,LM,0.259,,,,,,,6.24957774261903,,,,,,,3.79622600733024,,,,,,2.36157604368747,-1.43464996364277,2.25691323289056,1.60749683139682
"Venezuela, Bolivarian Republic of",3A,0.769,13708.984,Latin America,UM,30.694,0.13297864552277,0.562658535802289,0.0829190016652395,1.81257683977845,0.0677444476228492,0.0349627852224256,2.69384025561403,0.459584486160519,0.766616907939863,0.113567625946732,1.81539589377413,0.0811156685067293,0.0349627852224256,3.27124336755039,0.13297864552277,0.562658535802289,1.71995981483164,0.238049491058878,0.0349627852224256,2.688609272438,-0.58263409511239,1.94480318873905,1.2167046365142
Viet Nam,3A,0.678,1596.346,Asia-Pacific,LM,92.423,0.59484639542715,0.00222233311089261,0.134109374158841,0.629367454923949,0.0711455291814812,0.11235559569962,1.54404668250193,0.589836233234625,0.010110342136156,0.188275042919787,0.786935950871335,0.0465606454519958,0.11235559569962,1.73407381031352,0.59484639542715,0.00922651591087003,0.169623236859674,0.159986657567285,0.11235559569962,1.0460384014646,-0.68803540884892,1.03093285851489,1.65775348962865
"World Footprint does not exactly match the sum of all countries for the following reasons: 
1. The built up land footprint uses different sources for some specific countries 2. The total does not include all countries. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,3A,0.499,1101.117,Middle East/Central Asia,LM,26.184,0.0608860986746861,0.111150514524042,0.0074237720467307,0.308587383082815,0.0700683346632684,0.0294817488693587,0.587597851860901,0.264564788964206,0.139436055284174,0.0415735992882027,0.493050819802247,0.0398226397160592,0.0294817488693587,1.00792965192425,0.0608860986746861,0.111150514524042,0.0394042999166398,0.188354246534907,0.0294817488693587,0.429276908519633,-0.578652743404617,0.599229277935013,2.34797081305889
Zambia,3A,0.576,1620.823,Africa,LM,15.721,0.226306747433297,0.156644381984326,0.295748983865593,0.0893935260759108,0.00791880306459206,0.0397799608313012,0.81579240325502,0.199359560863228,0.159753856673127,0.303949266145564,0.216313951042924,0.0348022990846232,0.0397799608313012,0.953958894640767,0.226306747433297,0.846422896559702,0.874518693255518,0.0215638473244614,0.0397799608313012,2.00859214540428,1.05463325076351,0.567142854190216,0.474939074527128
Zimbabwe,3A,0.507,939.78,Africa,LI,15.246,0.118703549288779,0.288349007674319,0.257112434275324,0.277302035626357,0.0009889340628358,0.018115058528228,0.960571019455843,0.157530302455308,0.288169510952434,0.266993099019543,0.349361924944151,0.00796290376154711,0.018115058528228,1.08813279966121,0.118703549288779,0.288349007674319,0.106247843811219,0.00942990801576147,0.018115058528228,0.540845367318306,-0.547287432342904,0.646911250793716,2.01191110327253
,,,,,Low Income (LI),881.5880000000003,0.3578415271797206,0.13641893204018743,0.2573842292779815,0.15258222888536957,0.024317675285179023,0.06385202083102863,1.01204672868747,0.37711181236448477,0.13439801904721485,0.2624566549046112,0.22886259231323383,0.028033303313590874,0.06385202083102863,1.1183656105199749,0.3578415271797207,0.2261774065588294,0.3567579198930527,0.07930863121875782,0.06385202083102863,1.1035025037261774,-0.014863106793797468,0.6648851097691488,1.013469028609912
,,,,Africa,,1104.4960000000005,0.35343257691827024,0.15446523122753097,0.2612554431035792,0.3027222992322616,0.0389176016125058,0.047505289228739984,1.276058757582065,0.3885229441372814,0.15076183456827238,0.2660385738557491,0.3774544287486371,0.04988221164913824,0.047505289228739984,1.4509596609543909,0.35343257691827035,0.328685144414067,0.38352502710462194,0.08938607366928367,0.047505289228739984,1.2425806818873872,-0.20837897906700475,0.8626172553676149,1.1676985503673625
,,,,,Lower-Middle Income (LM),2683.832999999999,0.40547690810071035,0.05390050252821916,0.14632609188179274,0.49770214133934254,0.06086034863885827,0.05338468592343287,1.2715003859076015,0.38947179563914514,0.0575340369891953,0.1498246491208861,0.5496873401271082,0.05784866963896901,0.05338468592343287,1.330469008094507,0.4054769081007103,0.09971916310624986,0.20800083525875945,0.08084799547462922,0.05338468592343287,0.869175627610315,-0.4612933804841922,0.7909837571633442,1.5307251674238243
,,,,Latin America,,623.385,0.767771456539657,0.6411687972892551,0.41536184149738836,0.9825205997110849,0.11461147661617002,0.0749015212174178,3.018710229705411,0.5747161578702508,0.5597618813523132,0.3478683978471502,1.07112117496284,0.08053691987525698,0.0749015212174178,2.7360077778612055,0.767771456539657,0.7650389834776771,3.265689587655438,0.29047550331090954,0.0749015212174178,5.1869681577321565,2.450960379870952,1.6265976122662622,0.5274772650729828
,,,,Asia-Pacific,,3958.1000000000004,0.4233311196349513,0.06322714452591079,0.14801635611167308,1.455923121921311,0.08443378868693871,0.08164852240667969,2.2624874771661765,0.4621314791437456,0.06891810641946461,0.17494549481397412,1.4731960185182085,0.08617589422224572,0.08164852240667969,2.352914772779196,0.42333111963495124,0.0868534030799146,0.1724489564004929,0.10243256076392591,0.08164852240667969,0.8714382188996016,-1.481476553879595,1.3988430816013577,2.700036240951552
,,See Note,,,,7253.6910000000025,0.542486633090718,0.14429917882512772,0.2758586812058203,1.590959790673859,0.08660248487090622,0.07548402885662249,2.7391189888410366,0.5413674235561104,0.1556495737270163,0.27242717485669943,1.659559049000262,0.08653032074179992,0.07548402885662249,2.823158524865099,0.542486633090718,0.20783008996943073,0.7120065458062214,0.1751789523249779,0.07548402885662249,1.7236859971992682,-1.0994725276658317,1.6784100369716366,1.6378612632766696
,,,,World,,7265.786,0.550016468138676,0.144437627556401,0.277506020296539,1.7067101165511,0.0927993950574003,0.0639982639965765,2.8354693730773,0.550016468138676,0.144437627556401,0.277506020296539,1.7067101165511,0.0927993950574003,0.0639982639965765,2.8354693730773,0.550016468138676,0.208585165890683,0.708672672968757,0.150770828816555,0.0639982639965765,1.68204339981125,-1.15342597326605,1.68572902066349, 
,,,,,Upper-Middle Income (UM),2569.121,0.5993503904077282,0.21591155762264835,0.2586470042851833,2.2301165260727056,0.10123162402504353,0.09600375242471167,3.5020999701585867,0.6160778108003476,0.22740509988106705,0.26751938282870047,2.2276711573012133,0.0945786519552466,0.09600375242471167,3.5311810945112994,0.5993503904077282,0.2874525896166234,1.1328322425322956,0.18954642633299307,0.09600375242471167,2.3056562270356595,-1.2255248674756407,2.0993400615629474,1.5315297454604822
,,,,EU-28,,504.73799999999994,0.8486484161235552,0.09540245238171828,0.5676986224735504,2.261261393423254,0.09685213509511822,0.11950488668603781,3.99400366572095,0.8887208074180284,0.22848603922805688,0.5320452050293866,2.7660597412551997,0.13805819267185374,0.11950488668603781,4.680470675530859,0.8486484161235552,0.09929297434048513,0.8660343201251997,0.23646419074380412,0.11950488668603781,2.1705024436785747,-2.509968231852284,2.7826099350683067,2.1563996341779657
,,,,Middle East/Central Asia,,422.94800000000004,0.381536520091541,0.10040189154546895,0.04515724628727215,2.2684715672037323,0.04740126941732215,0.05240754686094092,2.8953760414062777,0.5939238272390645,0.15027749279466973,0.1462932522351819,2.216341967191241,0.057131013718026764,0.05240754686094092,3.216375100039124,0.381536520091541,0.1993420427539982,0.157371065788179,0.10785817321728443,0.05240754686094092,0.898515348711944,-2.31785975132718,1.9121831817181711,3.579655155195646
,,,,Other Europe,,233.66400000000002,1.0925823225449733,0.04598928286381306,0.7623263691350106,3.052688234554762,0.29120535321555213,0.05033805755003368,5.295129619864144,0.9244904715423057,0.1260850099258157,0.5529444974803864,2.9225366248250144,0.16795234761298805,0.05033805755003368,4.744347008936542,1.0925823225449733,0.2765094220761622,2.9707562142811024,0.8314116308298455,0.05033805755003368,5.221597647282116,0.47725063834557463,2.8205853722138965,0.908600648578508
,,,,,High Income (HI),1117.1450000000004,0.8874803880161427,0.20323610323966215,0.641595226953636,3.884449463290707,0.16405291001122,0.09069813338144814,5.874406265196218,0.8649883083077501,0.24336855651692582,0.5864433304059344,4.149484133053004,0.18311578082843954,0.09069813338144814,6.1231272781684165,0.8874803880161425,0.27031459656217643,1.2161446938505076,0.4411336754795699,0.09069813338144814,2.9061760976657296,-3.2169511805026874,3.640290897877855,2.106936081088333
,,,,North America,,355.099,1.4757413943876678,0.2794239859893498,1.0575538570231873,5.66369085317774,0.11967672167563533,0.08133169436207707,8.677996072720102,1.0423238168262008,0.3013385751916126,0.8578206857304868,5.914678071663487,0.13539203576289735,0.08133169436207707,8.33406847103461,1.4757413943876678,0.2794239859893498,2.280738477792815,0.6350391538874285,0.08133169436207707,4.7522988083137685,-3.5817696627208417,4.954728559304599,1.7536920145793067
